timestamp,run,container,test,container_blkio_device_usage_total,container_cpu_load_average_10s,container_cpu_system_seconds_total,container_cpu_usage_seconds_total,container_cpu_user_seconds_total,container_fs_inodes_free,container_fs_inodes_total,container_fs_io_current,container_fs_io_time_seconds_total,container_fs_io_time_weighted_seconds_total,container_fs_limit_bytes,container_fs_read_seconds_total,container_fs_reads_bytes_total,container_fs_reads_merged_total,container_fs_reads_total,container_fs_sector_reads_total,container_fs_sector_writes_total,container_fs_usage_bytes,container_fs_write_seconds_total,container_fs_writes_bytes_total,container_fs_writes_merged_total,container_fs_writes_total,container_last_seen,container_memory_cache,container_memory_failcnt,container_memory_failures_total,container_memory_kernel_usage,container_memory_mapped_file,container_memory_max_usage_bytes,container_memory_rss,container_memory_swap,container_memory_usage_bytes,container_memory_working_set_bytes,container_network_receive_bytes_total,container_network_receive_errors_total,container_network_receive_packets_dropped_total,container_network_receive_packets_total,container_network_transmit_bytes_total,container_network_transmit_errors_total,container_network_transmit_packets_dropped_total,container_network_transmit_packets_total,container_oom_events_total,container_spec_cpu_period,container_spec_cpu_shares,container_spec_memory_limit_bytes,container_spec_memory_reservation_limit_bytes,container_spec_memory_swap_limit_bytes,container_start_time_seconds,container_tasks_state
1739745348,LO2_run_1739743201,light-oauth2-oauth2-token-1,update_client_400_clientProfile,451280896,0,84.784621,1177.857272,1093.072651,0,10,1,0.114367492,0.193348471,1078945869824,0.0008204,8192,2889923,2150561,73112618,3842890696,451633152,0.19252807,451280896,204885451,84131339,1739745347,445628416,0,0,0,32768,1811734528,1344102400,0,1810456576,1329688576,304439865,0,0,1090557,989877986,0,0,1109732,0,100000,2597,0,0,0,1739743205,0
1739745349,LO2_run_1739743201,light-oauth2-oauth2-token-1,update_client_400_clientProfile,451293184,0,84.787747,1177.86841,1093.080662,0,10,0,0.114367685,0.193351575,1078945869824,0.000820406,8192,2889923,2150562,73112626,3842934664,451633152,0.192531168,451293184,204885690,84131437,1739745348,445628416,0,0,0,32768,1811734528,1344102400,0,1810493440,1329725440,304448011,0,0,1090611,989907606,0,0,1109786,0,100000,2597,0,0,0,1739743205,0
1739745350,LO2_run_1739743201,light-oauth2-oauth2-token-1,update_client_400_clientProfile,451293184,0,84.793672,1177.94801,1093.154338,0,10,1,0.114368001,0.193351933,1078945869824,0.000820406,8192,2889923,2150562,73112626,3842936968,451633152,0.192531527,451293184,204885870,84131544,1739745349,445628416,0,0,0,32768,1811734528,1344102400,0,1810460672,1329692672,304495179,0,0,1090754,990145620,0,0,1109920,0,100000,2597,0,0,0,1739743205,0
1739745351,LO2_run_1739743201,light-oauth2-oauth2-token-1,update_client_400_clientProfile,451293184,0,84.793672,1177.94801,1093.154338,0,10,1,0.114368001,0.193351933,1078945869824,0.000820406,8192,2889923,2150562,73112626,3842936968,451633152,0.192531527,451293184,204885870,84131544,1739745350,445628416,0,0,0,32768,1811734528,1344102400,0,1810460672,1329692672,304495179,0,0,1090754,990145620,0,0,1109920,0,100000,2597,0,0,0,1739743205,0
1739745352,LO2_run_1739743201,light-oauth2-oauth2-token-1,update_client_400_clientProfile,451293184,0,84.809846,1178.157904,1093.348057,0,10,1,0.114369046,0.19335327,1078945869824,0.000820406,8192,2889923,2150562,73112626,3842949320,451633152,0.192532863,451293184,204886711,84132037,1739745351,445632512,0,0,0,32768,1811734528,1344118784,0,1810268160,1329496064,304579162,0,0,1091176,990821958,0,0,1110338,0,100000,2597,0,0,0,1739743205,0
1739745353,LO2_run_1739743201,light-oauth2-oauth2-token-1,update_client_400_clientProfile,451293184,0,84.809846,1178.157904,1093.348057,0,10,1,0.114369046,0.19335327,1078945869824,0.000820406,8192,2889923,2150562,73112626,3842949320,451633152,0.192532863,451293184,204886711,84132037,1739745352,445632512,0,0,0,32768,1811734528,1344118784,0,1810268160,1329496064,304579162,0,0,1091176,990821958,0,0,1110338,0,100000,2597,0,0,0,1739743205,0
1739745354,LO2_run_1739743201,light-oauth2-oauth2-token-1,update_client_400_clientProfile,451317760,0,84.823925,1178.267035,1093.443109,0,10,1,0.114370114,0.193354887,1078945869824,0.000820406,8192,2889923,2150562,73112626,3842967288,451633152,0.19253448,451317760,204887608,84132475,1739745353,445636608,0,0,0,32768,1811734528,1344118784,0,1810276352,1329500160,304679425,0,0,1091578,991239145,0,0,1110729,0,100000,2597,0,0,0,1739743205,0
1739745355,LO2_run_1739743201,light-oauth2-oauth2-token-1,update_client_400_clientProfile,451317760,0,84.837872,1178.440789,1093.602916,0,10,0,0.114371048,0.193356049,1078945869824,0.000820406,8192,2889923,2150562,73112626,3842978472,451633152,0.192535642,451317760,204888341,84132785,1739745354,445677568,0,0,0,32768,1811734528,1344204800,0,1810702336,1329885184,304796219,0,0,1092057,991613836,0,0,1111228,0,100000,2597,0,0,0,1739743205,0
1739745356,LO2_run_1739743201,light-oauth2-oauth2-token-1,update_client_400_clientProfile,451317760,0,84.90611,1179.276779,1094.370669,0,10,1,0.114372482,0.193357748,1078945869824,0.000820406,8192,2889923,2150562,73112626,3842996808,451633152,0.192537341,451317760,204889752,84133285,1739745355,445931520,0,0,0,32768,1811734528,1344204800,0,1810735104,1329655808,305043506,0,0,1093073,992540029,0,0,1112242,0,100000,2597,0,0,0,1739743205,0
1739745357,LO2_run_1739743201,light-oauth2-oauth2-token-1,update_client_400_clientProfile,451317760,0,84.90611,1179.276779,1094.370669,0,10,1,0.114372482,0.193357748,1078945869824,0.000820406,8192,2889923,2150562,73112626,3842996808,451633152,0.192537341,451317760,204889752,84133285,1739745356,445931520,0,0,0,32768,1811734528,1344204800,0,1810735104,1329655808,305043506,0,0,1093073,992540029,0,0,1112242,0,100000,2597,0,0,0,1739743205,0
1739745358,LO2_run_1739743201,light-oauth2-oauth2-token-1,update_client_400_clientProfile,451317760,0,84.989226,1180.503603,1095.514376,0,10,1,0.114374127,0.193359648,1078945869824,0.000820406,8192,2889923,2150562,73112626,3843018032,451633152,0.192539242,451317760,204891259,84133825,1739745357,446431232,0,0,0,32768,1812463616,1344204800,0,1811836928,1330262016,305344092,0,0,1094206,993621443,0,0,1113401,0,100000,2597,0,0,0,1739743205,0
1739745359,LO2_run_1739743201,light-oauth2-oauth2-token-1,update_client_400_clientProfile,451317760,0,84.989226,1180.503603,1095.514376,0,10,1,0.114374127,0.193359648,1078945869824,0.000820406,8192,2889923,2150562,73112626,3843018032,451633152,0.192539242,451317760,204891259,84133825,1739745358,446431232,0,0,0,32768,1812463616,1344204800,0,1811836928,1330262016,305344092,0,0,1094206,993621443,0,0,1113401,0,100000,2597,0,0,0,1739743205,0
1739745360,LO2_run_1739743201,light-oauth2-oauth2-token-1,update_client_400_clientProfile,452157440,0,85.055473,1181.536351,1096.480877,0,10,0,0.11437545,0.193361598,1078945869824,0.000820406,8192,2889923,2150562,73112626,3843040920,451633152,0.192541192,452157440,204892323,84134218,1739745359,446828544,0,0,0,32768,1812971520,1344204800,0,1812029440,1330053120,305554306,0,0,1095017,994210410,0,0,1114215,0,100000,2597,0,0,0,1739743205,0
1739745361,LO2_run_1739743201,light-oauth2-oauth2-token-1,update_client_400_clientProfile,452157440,0,85.055473,1181.536351,1096.480877,0,10,0,0.11437545,0.193361598,1078945869824,0.000820406,8192,2889923,2150562,73112626,3843040920,451633152,0.192541192,452157440,204892323,84134218,1739745360,446828544,0,0,0,32768,1812971520,1344204800,0,1812029440,1330053120,305554306,0,0,1095017,994210410,0,0,1114215,0,100000,2597,0,0,0,1739743205,0
1739745362,LO2_run_1739743201,light-oauth2-oauth2-token-1,update_client_400_clientProfile,452157440,0,85.139261,1182.953075,1097.813814,0,10,1,0.114377089,0.193364023,1078945869824,0.000820406,8192,2889923,2150562,73112626,3843072528,451633152,0.192543616,452157440,204894017,84134810,1739745361,447303680,0,0,0,32768,1813618688,1344217088,0,1812336640,1329881088,305843992,0,0,1096150,995367632,0,0,1115396,0,100000,2597,0,0,0,1739743205,0
1739745363,LO2_run_1739743201,light-oauth2-oauth2-token-1,update_client_400_clientProfile,452157440,0,85.205019,1184.027904,1098.822884,0,10,1,0.11437821,0.193365289,1078945869824,0.000820406,8192,2889923,2150562,73112626,3843088016,451633152,0.192544883,452157440,204895282,84135235,1739745362,447660032,0,0,0,32768,1813639168,1344147456,0,1812447232,1329639424,306115906,0,0,1097021,996065153,0,0,1116255,0,100000,2597,0,0,0,1739743205,0
