Trace ID,Span ID,Operation Name,Start Time,End Time,Tags
4ddf83111a958109ec2906eef2572e96,41239eccc7140880,GET,2025-02-16T23:17:57.498893+00:00,2025-02-16T23:17:57.500722+00:00,"{'net.host.name': 'localhost', 'user_agent.original': 'python-requests/2.31.0', 'net.sock.host.port': 6884, 'thread.id': 89, 'http.target': '/oauth2/client/14dfb0ca-7d3f-489e-a1ad-99bfffc97f91', 'net.sock.peer.addr': '172.24.0.1', 'net.sock.peer.port': 50196, 'http.status_code': 200, 'net.host.port': 6884, 'thread.name': 'XNIO-1 I/O-4', 'http.response_content_length': 396, 'net.sock.host.addr': '172.24.0.9', 'net.protocol.name': 'http', 'net.protocol.version': '1.1', 'http.scheme': 'https', 'http.method': 'GET', 'span.kind': 'server', 'otel.scope.name': 'io.opentelemetry.undertow-1.4', 'otel.scope.version': '1.32.1-alpha', 'internal.span.format': 'proto'}"
79577dc99ca653aa9668f256337b75b3,a1f2178851b9b708,GET,2025-02-16T23:17:57.504356+00:00,2025-02-16T23:17:57.532242+00:00,"{'net.host.name': 'localhost', 'user_agent.original': 'python-requests/2.31.0', 'net.sock.host.port': 6884, 'thread.id': 89, 'http.target': '/oauth2/client?page=1', 'net.sock.peer.addr': '172.24.0.1', 'net.sock.peer.port': 50196, 'http.status_code': 200, 'net.host.port': 6884, 'thread.name': 'XNIO-1 I/O-4', 'http.response_content_length': 3147, 'net.sock.host.addr': '172.24.0.9', 'net.protocol.name': 'http', 'net.protocol.version': '1.1', 'http.scheme': 'https', 'http.method': 'GET', 'span.kind': 'server', 'otel.scope.name': 'io.opentelemetry.undertow-1.4', 'otel.scope.version': '1.32.1-alpha', 'internal.span.format': 'proto'}"
44da74b7822ac65d15e82e36dd8e4fa2,d3f13face03cc6e4,DELETE oauth2.refresh_token,2025-02-16T23:17:57.528000+00:00,2025-02-16T23:17:57.568862+00:00,"{'db.user': 'mysqluser', 'db.connection_string': 'mysql://mysqldb:3306', 'net.peer.name': 'mysqldb', 'db.system': 'mysql', 'thread.id': 45, 'db.statement': 'DELETE FROM refresh_token WHERE refresh_token = ?', 'db.operation': 'DELETE', 'db.sql.table': 'refresh_token', 'db.name': 'oauth2', 'net.peer.port': 3306, 'thread.name': 'hz._hzInstance_1_dev.partition-operation.thread-15', 'span.kind': 'client', 'otel.scope.name': 'io.opentelemetry.jdbc', 'otel.scope.version': '1.32.1-alpha', 'internal.span.format': 'proto'}"
e943516b54ff5adedd5a975092f10e62,3ff699d760e4ff08,GET,2025-02-16T23:17:57.535492+00:00,2025-02-16T23:17:57.579638+00:00,"{'net.host.name': 'localhost', 'user_agent.original': 'python-requests/2.31.0', 'net.sock.host.port': 6884, 'thread.id': 89, 'http.target': '/oauth2/client?page=1', 'net.sock.peer.addr': '172.24.0.1', 'net.sock.peer.port': 50196, 'http.status_code': 200, 'net.host.port': 6884, 'thread.name': 'XNIO-1 I/O-4', 'http.response_content_length': 3147, 'net.sock.host.addr': '172.24.0.9', 'net.protocol.name': 'http', 'net.protocol.version': '1.1', 'http.scheme': 'https', 'http.method': 'GET', 'span.kind': 'server', 'otel.scope.name': 'io.opentelemetry.undertow-1.4', 'otel.scope.version': '1.32.1-alpha', 'internal.span.format': 'proto'}"
183cb91fc413048fe8d1ee2bd9565dd4,cc5ed23e5b08c91a,SELECT oauth2.refresh_token,2025-02-16T23:17:57.569200+00:00,2025-02-16T23:17:57.579053+00:00,"{'db.user': 'mysqluser', 'db.connection_string': 'mysql://mysqldb:3306', 'net.peer.name': 'mysqldb', 'db.system': 'mysql', 'thread.id': 45, 'db.statement': 'SELECT * FROM refresh_token WHERE refresh_token = ?', 'db.operation': 'SELECT', 'db.sql.table': 'refresh_token', 'db.name': 'oauth2', 'net.peer.port': 3306, 'thread.name': 'hz._hzInstance_1_dev.partition-operation.thread-15', 'span.kind': 'client', 'otel.scope.name': 'io.opentelemetry.jdbc', 'otel.scope.version': '1.32.1-alpha', 'internal.span.format': 'proto'}"
bee53b516adc14433cb56c595d6b5d92,44ea4ae7add37840,GET,2025-02-16T23:17:57.586091+00:00,2025-02-16T23:17:57.587209+00:00,"{'net.host.name': 'localhost', 'user_agent.original': 'python-requests/2.31.0', 'net.sock.host.port': 6884, 'thread.id': 89, 'http.target': '/oauth2/client/8cfe9c28-8a7a-4aeb-b0e9-9951d1f9b24a', 'net.sock.peer.addr': '172.24.0.1', 'net.sock.peer.port': 50196, 'http.status_code': 200, 'net.host.port': 6884, 'thread.name': 'XNIO-1 I/O-4', 'http.response_content_length': 396, 'net.sock.host.addr': '172.24.0.9', 'net.protocol.name': 'http', 'net.protocol.version': '1.1', 'http.scheme': 'https', 'http.method': 'GET', 'span.kind': 'server', 'otel.scope.name': 'io.opentelemetry.undertow-1.4', 'otel.scope.version': '1.32.1-alpha', 'internal.span.format': 'proto'}"
7a6776fbcc57553fcff6696ebca0323d,88593bce132d72e1,GET,2025-02-16T23:17:57.593001+00:00,2025-02-16T23:17:57.671038+00:00,"{'net.host.name': 'localhost', 'user_agent.original': 'python-requests/2.31.0', 'net.sock.host.port': 6884, 'thread.id': 89, 'http.target': '/oauth2/client?page=1', 'net.sock.peer.addr': '172.24.0.1', 'net.sock.peer.port': 50196, 'http.status_code': 200, 'net.host.port': 6884, 'thread.name': 'XNIO-1 I/O-4', 'http.response_content_length': 3147, 'net.sock.host.addr': '172.24.0.9', 'net.protocol.name': 'http', 'net.protocol.version': '1.1', 'http.scheme': 'https', 'http.method': 'GET', 'span.kind': 'server', 'otel.scope.name': 'io.opentelemetry.undertow-1.4', 'otel.scope.version': '1.32.1-alpha', 'internal.span.format': 'proto'}"
a6c087f4b2e1435dd02158c4a053b365,af617a90342c1797,SELECT oauth2.user_profile,2025-02-16T23:17:57.623169+00:00,2025-02-16T23:17:57.623443+00:00,"{'db.user': 'mysqluser', 'db.connection_string': 'mysql://mysqldb:3306', 'net.peer.name': 'mysqldb', 'db.system': 'mysql', 'thread.id': 31, 'db.statement': 'SELECT * FROM user_profile WHERE user_id = ?', 'db.operation': 'SELECT', 'db.sql.table': 'user_profile', 'db.name': 'oauth2', 'net.peer.port': 3306, 'thread.name': 'hz._hzInstance_1_dev.partition-operation.thread-1', 'span.kind': 'client', 'otel.scope.name': 'io.opentelemetry.jdbc', 'otel.scope.version': '1.32.1-alpha', 'internal.span.format': 'proto'}"
0812c52fa1d283a736ab80ce79697c62,ab2c16a55df1f528,SELECT oauth2.user_profile,2025-02-16T23:17:57.623793+00:00,2025-02-16T23:17:57.623936+00:00,"{'db.user': 'mysqluser', 'db.connection_string': 'mysql://mysqldb:3306', 'net.peer.name': 'mysqldb', 'db.system': 'mysql', 'thread.id': 31, 'db.statement': 'SELECT * FROM user_profile WHERE user_id = ?', 'db.operation': 'SELECT', 'db.sql.table': 'user_profile', 'db.name': 'oauth2', 'net.peer.port': 3306, 'thread.name': 'hz._hzInstance_1_dev.partition-operation.thread-1', 'span.kind': 'client', 'otel.scope.name': 'io.opentelemetry.jdbc', 'otel.scope.version': '1.32.1-alpha', 'internal.span.format': 'proto'}"
049884f47f4878da5f1a9a5317a591d1,7b6cf35dee8d677e,INSERT oauth2.user_profile,2025-02-16T23:17:57.623967+00:00,2025-02-16T23:17:57.661881+00:00,"{'db.user': 'mysqluser', 'db.connection_string': 'mysql://mysqldb:3306', 'net.peer.name': 'mysqldb', 'db.system': 'mysql', 'thread.id': 31, 'db.statement': 'INSERT INTO user_profile (user_id, user_type, first_name, last_name, email, password, roles) VALUES (?, ?, ?, ?, ?, ?, ?)', 'db.operation': 'INSERT', 'db.sql.table': 'user_profile', 'db.name': 'oauth2', 'net.peer.port': 3306, 'thread.name': 'hz._hzInstance_1_dev.partition-operation.thread-1', 'span.kind': 'client', 'otel.scope.name': 'io.opentelemetry.jdbc', 'otel.scope.version': '1.32.1-alpha', 'internal.span.format': 'proto'}"
